Genes,Gene_Values
MFAP5,0.018285845185577444
CD1C,0.01828210222894104
EPB49,0.01826887999772192
PRNP,0.01822185654547522
SMYD3,0.01814411063316176
GPC3,0.018129633868510034
UPK1B,0.018117636313615997
CST4,0.0180636167960462
MAOA,0.01805379987760342
HOXD1,0.017998493263171222
F2RL1,0.01797348266431509
SDC2,0.01794635468796276
CLEC10A,0.01793934070437122
EFHD2,0.017892749996089828
EXT1,0.017881086587782615
PTPRE,0.017874882944538678
CHIA,0.01785535293341112
N6AMT1,0.017836979425686166
CBR3,0.01783649891426948
PTPRZ1,0.017825182098667694
ChGn,0.017815371487320316
ECHDC2,0.017807939376558293
AUTS2,0.01774463949075399
HSD17B12,0.01770898869558673
STK38,0.017707807020144184
IGFBP2,0.017705329331254575
GAL,0.017661047689080007
POLR2I,0.017634919044584856
KRT81,0.01760334729690621
TMEM147,0.017501074533900256
C6orf108,0.01749151604751503
POLR3E,0.017480748287762627
GCNT1,0.017452765513292983
RAMP1,0.01743730380872041
PSMD8,0.017430969746453598
TMEM50B,0.017428656615502566
SDPR,0.017428612106111768
GPI,0.017421267991360855
GPR116,0.017405505829501622
GATM,0.01737097463570146
CAPNS1,0.017352854876368038
ROBO3,0.017345001905885515
LRRC41,0.017337317802510754
HSPBAP1,0.017318758357871833
GLT25D2,0.017278675172276197
FLJ10781,0.01727062807626035
RYR1,0.017268397409478924
USP9Y,0.0172540471750915
CTNNA2,0.0172527907721536
EIF1AY,0.01724495369858551
APPL2,0.017241906315591866
P2RX4,0.017238155761061705
C14orf139,0.01722202979915602
RASGRF1,0.01720523787022905
FRAT2,0.017198048536043162
MRPL15,0.01719480974028507
ZNF124,0.017190396218206817
REEP5,0.01718257524371953
PRKAR2B,0.01716110600054789
STEAP3,0.017067892314053097
C11orf71,0.017042603340995482
MYL9,0.017027222980079398
C9orf167,0.017016858569199492
MATN3,0.017014957463510855
PTPRT,0.01700335607223765
ECHDC3,0.017000757636426028
CYP26A1,0.01699945855115695
LRRC8E,0.016995487181814838
DENND4A,0.01698707349249262
CFH,0.016940143832987357
CREB5,0.016935253416182905
ASPH,0.01693496694852096
GOT1,0.016899742916136398
RHOF,0.016845834327292256
ZNF350,0.0168086798180808
ADM,0.016799249328706706
C3orf64,0.016767198034759977
SLC26A2,0.016755129850634556
PDLIM4,0.0167440789377115
TPM1,0.016729171593868844
DST,0.016709697219499397
SMAD5OS,0.01670949209606754
PDPN,0.016667913176979895
LSM14A,0.016664998453963475
ZNF253,0.01666081537930071
GTPBP8,0.016620347109255827
SLC12A2,0.016618234620951154
DNMT3B,0.01661335193929364
C1QBP,0.016589975389290718
TBCB,0.01657799827511729
C10orf38,0.016570737420251128
KRT86,0.016568450190492023
ABP1,0.01656766998964011
UXS1,0.016533578263589734
NARS2,0.016527344420299718
PAK6,0.016516100245381193
CSNK2A1,0.016511754416345
HOXB2,0.016493953020790222
EIF5A2,0.01648737338692176
PRB4,0.016486584005629308
MAGEA11,0.016425540290526022
LRRC8D,0.01642092413198496
ANXA1,0.01640864472772563
PAK1,0.0163863026053931
PHF15,0.016311332531821186
PTPRA,0.016298246862826517
FCGR2A,0.016288460465700524
SDHD,0.016287565303052177
NLRP2,0.01627396072137092
TMEM66,0.01627370250904173
ADORA2B,0.01623780811740662
DEFA5,0.01622860918613422
PAX9,0.016155880214846523
STXBP6,0.016089454158107346
RCBTB2,0.016066853423699543
CCL7,0.01603609559010803
ENTPD6,0.016019655100221904
TGS1,0.01601671158909126
AUH,0.016015878271259866
PIK3R1,0.016006307975923218
ACAT1,0.01599350522024664
PDCD5,0.015983516887208057
ATPAF2,0.01597777616233752
ACYP2,0.015964947985647234
CLEC4A,0.015881492890954113
INTS9,0.01587045959115913
IFT57,0.01586560246915464
PTDSS1,0.01586457388372056
CYC1,0.0158606673563853
STK39,0.015857719081912136
