Genes,Gene_Values
PCTP,0.017924449829934734
PAK7,0.017886264573983388
SMARCC1,0.017883208241457248
ISYNA1,0.01788027097968064
TNC,0.017878501485402522
CX3CL1,0.017821558449192473
UGDH,0.017807946606562926
RSAD2,0.01779214211964055
ZNF140,0.017786030031794384
CCR10,0.01778206485304166
CEP192,0.017739187713254154
C5orf21,0.017738245552226563
YES1,0.017718797910011068
CALCRL,0.0177175806329822
ChGn,0.017676626230117586
IFIT1,0.01766856085676185
AOX1,0.017655870234736026
GGTLA4,0.01765013909340208
SOX11,0.017619798719405572
FMO3,0.01759612736853641
ACD,0.01759506956965363
WDR41,0.01758289953866618
PDHX,0.017560515110874537
TNFAIP1,0.01752197122600175
CCL20,0.017494718819069284
DMRT1,0.017481178228819762
ITGA2,0.01747896770006237
C3orf14,0.017456894296929232
NFE2L2,0.017453059012891202
SERPINB3,0.017437147916671874
BDNF,0.0174296790138439
CGA,0.017370155669080286
ABCC1,0.017367027625576053
ZNF254,0.017358966165457894
ANGPTL4,0.01734843775925631
ALG6,0.017333201674686934
MDK,0.01731384344143273
CCBL2,0.01731000111271562
PID1,0.01729935853475738
TTLL7,0.017296182268041076
COMP,0.01729446564090042
CCL21,0.017275750697181205
AMMECR1,0.017264284173292222
GRB14,0.01725409274322098
B3GALT4,0.017246342156028476
EPB41L3,0.017239208895978776
CYSLTR2,0.01721708695989833
LIPC,0.017213307554159014
CCDC68,0.017203923621014836
TMEM100,0.017202214548815816
AKR1B10,0.017181639742609833
WDR45L,0.017176302508962526
FAM110B,0.017154041110850865
TMEM132A,0.01710259799984817
SULT1A1,0.017065653467263252
ZNF12,0.01706492121374853
CYP4F11,0.017056929229800417
SNED1,0.017053572916637918
PHYH,0.01705014855410964
SERPINB2,0.016963116713353515
ACY1,0.016954114268594275
USPL1,0.016837299341776617
ZNF750,0.016837224084738783
ZNF35,0.016834212866673814
CCDC99,0.016822155768147957
MMRN2,0.01681919711257724
ABHD6,0.016815619181798636
IGLV3-25,0.016796244175224087
MLF1IP,0.016785254081509295
PPP4R1,0.01678254449628216
FABP4,0.016776458312696894
DAAM1,0.016757157192298203
DDC,0.016730192565429246
CRMP1,0.016703374103486237
PTPRE,0.01666276036898366
IGFBP2,0.016657309419908947
CKLF,0.01664275061625648
PMAIP1,0.016621416087826676
CD164,0.016580348980036564
HOXA5,0.016569224184247285
RAD51AP1,0.016549500656774897
MMP7,0.01654614506076139
IL27RA,0.016545977796258333
GPR19,0.016532768779478912
CASQ2,0.01650038387233154
MANSC1,0.016490268574250115
HSPH1,0.016476647634050972
IHPK2,0.01643954957518455
ACTL8,0.016425593108065656
LOH11CR2A,0.0164231830851736
EREG,0.016409149596123367
KLK10,0.016399916248030087
WIPI1,0.0163981742261466
AMACR,0.01639111939074161
TMPRSS4,0.016352218290695834
NIPSNAP1,0.016332571020146278
VLDLR,0.01631422882174678
ZBTB16,0.016302498726905864
LDB2,0.01629267539418785
CGRRF1,0.016262936176557927
FBLN5,0.016249917938598334
GMPR2,0.016227064579412774
LONRF3,0.016172962252959968
SMAD4,0.01616466907053505
CCDC88C,0.016156093602537704
MFHAS1,0.016086003794118196
SULF1,0.016052622452742835
PUS7L,0.016007933108997473
LEMD3,0.015985441653059505
VWF,0.0159664309153469
ATP8B4,0.015950912158871722
ANGPT1,0.015949070947304196
SMARCA5,0.015932929105281483
EPB41L2,0.01593137561874905
PLEKHA1,0.015916718980966978
RCAN1,0.015907396917842424
GPNMB,0.015869267788572457
AREG,0.0158543476675251
EMR1,0.01585298443655915
KBTBD4,0.015831869045410663
ANKRD25,0.01580192655161716
TACC1,0.015792494540249176
CHST7,0.015791926110982967
NAV3,0.01575231925500274
CXCL12,0.015744627379174623
ID1,0.01573861933442979
IGLV2-14,0.015738596652181053
SCGN,0.01573459467115835
ALOX12B,0.015734563153409264
NOTCH4,0.015726564263728295
PDZK1,0.015695938326274344
GPR116,0.01568002635352187
SRD5A1,0.01567478700474983
BNIP3,0.015667686796340737
PF4,0.015635432900339027
RYK,0.015629835765239162
C8orf70,0.015624611591122996
DLGAP1,0.015623038490655832
CPB2,0.015620855090382173
CDK5RAP2,0.01559774953904872
KEAP1,0.01558859599749661
MLF1,0.015579488988307898
CLEC2B,0.015578431936947804
MREG,0.015551599465814964
PIGF,0.015542002004568463
SLC1A1,0.015507740079484795
FAM65A,0.015506248047188247
CAND1,0.015484084996842397
RYR1,0.015477613899319963
EHF,0.015463621840876888
HYAL2,0.015460484506628342
CA4,0.01541178310470392
BCAM,0.01538262157319326
SV2A,0.015376995495290221
SAC,0.015363029821802286
C14orf133,0.015341392797031013
KLK6,0.015314611778674008
HS3ST1,0.015312786792953767
GSTM5,0.015311555468366277
ATG9A,0.015305793943912932
MRPL35,0.015297916958596018
LRRC40,0.015292005356239022
CYCS,0.015285252515760211
HGD,0.015278303459216205
KRT33B,0.015264454612244873
C12orf24,0.015260703682180224
LTBP2,0.01521912019300151
SUSD5,0.015207984935903142
SLCO2A1,0.01520437706556338
H1F0,0.01519545896938209
CHIA,0.01518081352050801
ME3,0.015172721311992194
BMPR1A,0.015172609655538847
TGM2,0.01515478943710768
INPP1,0.015144000418797448
NDUFA4L2,0.01511758567344168
DMD,0.015109205093905145
FKBP1A,0.01510294789868841
CST4,0.015094822365578207
CKMT2,0.015077059583700663
AGTR2,0.015063999120113655
CALCA,0.015052349078273169
PSTPIP2,0.015051643656867723
ZCCHC2,0.015022489484697085
GFPT2,0.01498565890943108
BAT2,0.01497216188658731
SEC23IP,0.01497136781042752
SPRY4,0.014967964311130923
BRF2,0.014961819860898645
PTGER2,0.014954490309511206
C13orf15,0.014941791807141282
PCYOX1,0.014932468146596817
CDH19,0.014930386641218481
ANAPC10,0.01493006330456383
IFI6,0.014919369300569954
MYB,0.0149089342713864
BIK,0.014891234462572707
NIPBL,0.014872357070810202
PCSK1,0.014867355765401831
USP4,0.014864406049652485
C7orf44,0.014851400866772694
ZNF43,0.014833925586239187
PCDH21,0.014823220828230423
HERC6,0.014822332271275515
DCLRE1A,0.014820316842288527
CRIM1,0.014817034731444462
PRKAR2B,0.014811115861636585
KRT1,0.014802447187882824
ALX1,0.014801199190740617
F5,0.014782071043199455
PROL1,0.01476260813087993
LOC93349,0.014762191779165174
SLC35D1,0.014760669105201466
TM7SF3,0.014755654486552233
G0S2,0.01474718344910286
PTGS1,0.01473850587926647
GALNT1,0.014682633766298428
COX7A1,0.014682193294478414
NDUFS3,0.01467012294278717
EIF4G1,0.014669965260120203
GAGE1,0.014658160598585641
RBM19,0.014652887590201833
SEH1L,0.01462864078446243
RAMP1,0.014605456425731281
CHEK2,0.01460306970077502
EIF4EBP2,0.014561419670691899
ZNF85,0.01455842968347752
LRP6,0.014555392415042894
OMG,0.014537231662165428
HMG2L1,0.014533294596328454
SOBP,0.014520535261782843
C4orf6,0.014519682893284964
FN1,0.014458613775925283
TSPAN14,0.014452301030581868
SPRR3,0.01445177549423964
CHMP6,0.014443827343522111
AMBN,0.014425852648659886
NR2F1,0.014402069518307338
DERA,0.0143948254156729
TMEM50B,0.014389128772806304
DYNC1I1,0.014373543829160035
PDE6D,0.01436427639648665
UMPS,0.014364107455549203
C17orf63,0.014358553903938106
TRAPPC2,0.014355141687712682
LHX6,0.014342940548539686
BAMBI,0.014315732313671016
SLC12A7,0.014303128459421638
P2RY2,0.0142933824868656
AP1M2,0.014289620988248975
PCSK2,0.014287796028336248
BAIAP2,0.014281169953807798
TFF1,0.014267242453483119
OSR2,0.014259342800777529
H2AFY2,0.01420747008864066
ABCD3,0.014194566610843876
TMEM168,0.014177817874490052
IFRD1,0.014173414933864504
UNC119,0.014167807006040886
ABHD5,0.014150343115370124
TSC22D1,0.014145628506533389
PTPRB,0.014123571588195268
MMP13,0.01410594438136534
PDZRN3,0.014103060742951657
ASPSCR1,0.01408058277084569
BLMH,0.014073001765494229
MGC14376,0.014066175665737835
BCL2L13,0.014061128822710533
B3GNT3,0.014052461636545081
FZD4,0.01403738661499462
LAMB1,0.01403100326141774
MGST2,0.01402191724002674
PIGN,0.013996359288483669
GTF3A,0.013995469841282724
HIST1H2BC,0.013979257228653478
NR1D2,0.013977170478811508
NUDT4,0.01395493080948956
CDH5,0.013930104831460432
PCP4,0.013912595826698213
S100A4,0.01391065357174461
KIAA1704,0.013907137436465827
RWDD2B,0.013897387677224055
TUBAL3,0.013892743961371266
BCR,0.013890791223630438
HMGA2,0.013883258505555844
TNS1,0.013878641305141442
TTR,0.013858426592501298
GBE1,0.01385104899255514
PARP2,0.01384424961121586
GPS1,0.01384312813386864
BAALC,0.013830596077497804
VPS4B,0.01381823741617618
GMDS,0.013803471837031634
ABCC5,0.013791995079026937
SGCE,0.013791252204925528
TRAK2,0.013782661348118008
KCNK2,0.013777153470469821
MLF2,0.013769219152769172
KLHL23,0.013762308928811156
TFRC,0.013749386386980124
NPLOC4,0.013718856042543127
ITIH5,0.013714367617522209
IGKC,0.013712667061042147
CDKAL1,0.013706537860944272
NR4A2,0.013705007905293345
SLC39A9,0.013688306608220895
HIST1H2BF,0.013682659193812043
PI4KA,0.013672844749710183
GTPBP8,0.013660481156143512
GINS3,0.013659798086348256
ARHGAP5,0.013602762124652678
GCLM,0.01357505712860693
KLRC3,0.01357017866244328
RABL3,0.013563417131179405
SLC5A1,0.013546304625914706
SENP2,0.013511289262098596
PIGZ,0.013506765940511931
GTF2E1,0.013494102488209685
NAT13,0.013483106559412112
SDC4,0.01347914859004812
AGBL5,0.013478358392375682
RAB40B,0.013440662244082429
BIRC5,0.013433387367787765
CKM,0.01342381867878432
SLC16A1,0.013421219158935951
MST1R,0.01341827826067361
EGR2,0.013409954157080836
HIVEP3,0.013406964704128428
B4GALNT1,0.01340608120637639
RNASE4,0.013377697634433106
TIPARP,0.013372750860223789
HIST1H2AC,0.013366597893213969
AOC3,0.013365406357898332
MUC7,0.013359748963328357
EIF4E2,0.013328079177448215
BCL2L2,0.013315371527197816
FRK,0.01330606932806686
SFRS2IP,0.013304561570587521
FLJ10292,0.013299971391736694
SCRN1,0.013299898018356186
IL7,0.013293845774836425
WWC3,0.013289630177051122
HIST1H4H,0.013286391072047633
CLCN2,0.013273544643725802
SCFD1,0.013260669233916061
CNN3,0.013237587175352086
SERPING1,0.013209875546164535
PPP2R2B,0.013188998069704272
CTPS,0.013111534896262062
AGR2,0.013097977244033951
MGC16824,0.013089449966806515
SULT1A2,0.013087008969894157
CUGBP1,0.01307923456781578
GCC1,0.01307187436795894
SLC25A13,0.01306963578545351
EGR3,0.013067102922877433
TMEM30A,0.013060663632534946
UPF3B,0.013052170405878472
HMGN1,0.01304368142370234
MAP2,0.0130428558460706
YEATS4,0.013038416458537185
SDF2,0.013034533656690158
AK3L1,0.013030055043474245
FAM38B,0.013007304624743234
HEPH,0.013005324321842046
PAK6,0.012999041076643797
PSMD11,0.012995471522436405
THBS1,0.0129871187616543
C2orf43,0.012962290726415207
GFOD1,0.012955718889675732
OSGIN1,0.01295481875546248
MOSPD2,0.012916093376010825
C7orf25,0.01289734518808939
FN3KRP,0.012893431714224784
DDX25,0.012891916837066104
NCK1,0.012885750600023116
DHRS3,0.01286197552114454
MSH2,0.01285438737318521
GCLC,0.012820311849141511
C5orf13,0.012818796079771494
PIGK,0.012794193921950213
ACYP2,0.012780862017110454
ENPP1,0.012768503351504683
TLR2,0.012757671762599006
PTPRF,0.01275195345153965
PDE9A,0.01274834142043199
SGK,0.012739650375518835
GALNAC4S-6ST,0.012730206934208925
AMD1,0.012714417387615685
ZNF354A,0.012714139970282253
ISG20,0.0127132097929623
PRDX3,0.012706153803684625
KIAA0256,0.012697506794050567
PGLYRP4,0.012681938724977124
PDPN,0.01268009990367724
YAF2,0.012663817520706111
CHD7,0.01266220546875158
KIAA0494,0.012648507293170616
PSMC3,0.012641088357609352
PCDHB12,0.012640123891141605
MRPL52,0.012621721930726292
NGDN,0.012612451612932974
GOLGA7,0.012609781456219856
TTK,0.01260901410854232
C6orf15,0.012602447092042154
NCAPD2,0.012602354984687026
IRAK3,0.012586354210748824
MARCKSL1,0.012583021361786267
ERC1,0.012569387299507266
SNFT,0.01256934746756135
KCNE4,0.012568260666468442
TTC3,0.012554991972676949
KLF2,0.012551382717435139
PPFIA1,0.012535233483435779
NLGN4X,0.012526297995944792
KHDRBS3,0.012509550699851352
RAD54L2,0.012503231438304355
SLC39A7,0.012479518592938756
GSTM4,0.012466982172714759
MX1,0.012461477815113937
HSPB7,0.012460026495548403
TRPC6,0.012431806982584207
ERMP1,0.012430904954242719
CCNT1,0.012427119460375289
ALDH3B2,0.012408647038807709
PAGE4,0.012404356135338385
DNA2L,0.012401564987066696
NMI,0.012397572467564543
DDAH1,0.012389755540413262
EDNRB,0.012387476550614628
CLUL1,0.012385240853049736
FZD7,0.012381231138739412
NRBF2,0.012379170427673516
FBXL4,0.012377324372141596
EIF5A2,0.012372874410488274
ZCWPW1,0.012368514698845784
DTNB,0.012365426508682291
GIMAP6,0.012353876914301938
WBP11,0.012349362972845487
DSC1,0.0123447390427884
BCL11A,0.012334064009311013
FANCG,0.012328409487094263
EGLN1,0.012311350035113135
CBX4,0.012303513501851965
ATP6V1B1,0.012295341920218923
IL1RAP,0.012295105234674418
GUCY2C,0.01228444958370026
ATF3,0.012267127931877961
IFIT3,0.012231644509892536
MERTK,0.012226231497726524
ECH1,0.01221705874708128
CECR1,0.012208777696236763
IGF2BP2,0.012202412956211014
SLC19A2,0.01220017368746593
TREX1,0.012183339273633183
ANXA13,0.012177063942197319
QDPR,0.01217666351127093
ADIPOR2,0.01217621439835884
EXOSC7,0.012175794624722064
SNAI1,0.012166456655622541
ADAM9,0.012164500751347222
TM2D1,0.012146130828959656
MAP1S,0.012136241504967983
PTPRD,0.012127555731234986
NEDD4L,0.012121296621303315
BCMO1,0.012117239845277294
PROM1,0.012111649168459127
CLEC3B,0.01209471199728732
C14orf108,0.012090757232563087
CNOT2,0.012089937873546105
PKN2,0.012082786543860217
C18orf10,0.012077184014837707
RCOR1,0.012059008053273371
BOLA1,0.012046690899887606
LCT,0.012045982632763356
KLRD1,0.012044722355576843
KIAA0922,0.012044239848015125
ERAL1,0.01203445740650373
ATP6V0D1,0.012031912194484877
ADH1B,0.012031841795538902
CCT6B,0.012030652339604429
OASL,0.01202153171418118
MAGI2,0.012020923506860444
SCIN,0.012011527692934653
SNX7,0.011999385031752156
SUPT6H,0.011986089528332196
FASTKD3,0.01198022102877135
PSMD2,0.011967732541538099
PTHLH,0.011967425639380495
ZNF223,0.011952139958142727
RAI2,0.01194641747430773
PTPRG,0.011924067299564215
MMD,0.011921804954961814
STAT3,0.011918721710107896
JARID1D,0.011910028750151597
FPRL2,0.01190361574052925
RPIA,0.011888087903128923
TUT1,0.011886732587787314
TPD52L1,0.011883906048739392
KIAA0157,0.011874217585598262
MSTN,0.011871317556717532
APIP,0.011866933574243612
TPI1,0.011864821742191589
C16orf45,0.011863512798084699
EDG1,0.011863168250070343
C12orf35,0.011861804423122109
ARL4A,0.011855290898649213
FLJ43806,0.011853925694980737
SAMD9,0.011852690683575992
CBX5,0.011846552406178663
POLE,0.011841821599048676
ADCY8,0.011836528950221277
CXCR7,0.011833020856285386
SEMA5A,0.011828463900703596
MAGEB1,0.01181554921826094
TMEM180,0.011796318463383129
C3orf28,0.011787840745386777
RNF5,0.011783662710755947
ZNF148,0.011770254891112088
CDC20,0.011762246626406752
NEK3,0.011738465258396188
SERPIND1,0.011736758711201651
FXYD1,0.011736583441523493
QRSL1,0.011732926712336974
C8B,0.011727754073229646
JARID1A,0.011724509926613998
GNA14,0.011722992996571093
PRPSAP1,0.011716943865697747
BCL6,0.011707844994729854
IFIT2,0.011701488046115292
MT1G,0.01169988855045847
TBL1X,0.011692141100858752
NPY1R,0.011680180139184254
PDGFRL,0.01167366318135704
PHF3,0.011661319181712473
FGF12,0.011661221149158654
TRPM4,0.011659654988152322
MGAM,0.011652477859385965
LYRM1,0.011627315739032867
ZNF639,0.011626543194356511
VEGFC,0.011624524920319948
RTN1,0.011605714352100468
HBEGF,0.011601843477566962
ODC1,0.011596538728323199
VPS41,0.011592035310299053
LARGE,0.011591885973364947
P15RS,0.011584469432020733
ARHGAP24,0.011581711484446955
PPM1D,0.011575835892231462
TMEM47,0.011568481546111833
FSCN1,0.011558286372312453
MFGE8,0.01155092929291008
UCHL1,0.011545133235689793
FOXF2,0.011538488109079627
NTS,0.011529421824839754
ZNF93,0.01152599336754483
NEU1,0.011521264294443834
FLJ22222,0.011509497909495188
RP11-125A7.3,0.011505935495910958
KIF2A,0.011505634642024368
GNAI1,0.011497156533831664
KIAA1012,0.011478040781747018
PIN1,0.011474708119643327
SLC29A2,0.011465752812936355
THSD7A,0.01146562857716277
HIF1AN,0.011453052885019459
GFOD2,0.01144791955184158
HEXA,0.011445128979457089
SLC5A3,0.011443448703462027
EAPP,0.011438777585548955
KRT5,0.011430512216540996
ASH2L,0.011424695640492002
DNAJB4,0.011422573754604605
NUP155,0.011419988841869382
POGZ,0.011417396279065737
MYNN,0.011415609888410321
TM4SF5,0.01141386811061763
SLC15A2,0.011409128734524739
ALDH9A1,0.01140858833353655
UBE2S,0.011395263338624376
TSPYL4,0.011392431816155965
SMEK1,0.011385058904793363
POF1B,0.011381721090472956
COL9A2,0.011374971826001322
KRTAP1-1,0.011372574666985375
RET,0.011366819307680598
PNMT,0.01136670846078916
ALOX5AP,0.011364904240586872
E2F4,0.011356980730566677
APPL1,0.01133855674134039
PRR3,0.01132958940462279
DEFB1,0.011327745726723194
HS2ST1,0.011318349777757
FLJ20674,0.011313419659520159
SLC1A5,0.011300470324990607
CTTN,0.011297695902069417
PTPRH,0.01128303876554371
ZNF571,0.011278016611764282
FRZB,0.011263515507669962
KCNK5,0.011262299298036207
ACSL1,0.011261340882361429
C3,0.011233064182305758
COPS7B,0.011229950599562517
ISLR,0.01121028096069991
VNN2,0.011202229802388837
KIAA0241,0.011199260681247826
GOLGA4,0.011193325646834404
PRSS22,0.01118310704124831
TTC28,0.011172884113641883
SELE,0.011167776723573934
TBC1D8B,0.011164999256821639
GPBP1L1,0.011164963738869656
LHFP,0.011155991575647263
PTH2R,0.01115175369805594
