Genes,Gene_Values
UPK3B,0.02062900187423266
FZD10,0.020625796882720312
CTSH,0.02061943290117043
DCTN6,0.020606745236164237
SLC7A5,0.02057254668490954
CAPRIN2,0.020515489059453926
CA11,0.020488704320550572
KIAA0754,0.02047118850441284
SEZ6L2,0.020453071589893186
SLC7A8,0.020347609629645415
GALNT3,0.020333768502387273
SLCO3A1,0.02029977160349351
MCOLN1,0.020276811273692373
SDS,0.02026177909490734
KTELC1,0.0202486951883757
HSPA14,0.020220541814620758
EGR3,0.02021914710335793
AYTL2,0.02016720121223015
ARID3A,0.020160091440356874
NRP2,0.020145508767749364
LRRC8E,0.020076710281784763
GNA15,0.02001991048446913
RASIP1,0.020017070878186424
MAP6D1,0.019937483993794223
DACT1,0.01991159262112836
HAL,0.01990791581908195
SGK3,0.01987555475344581
ATP5G1,0.019863753868692678
WRN,0.01982008818262616
GAL,0.019764140366159748
PLA2G7,0.019760448712599844
TMEM176A,0.01972258077252538
CCL18,0.019716166145632246
SNF1LK,0.01965135886491364
GPRC5A,0.019614252683642166
INPP5B,0.019610899219497643
AP2B1,0.01958817473531263
SMPDL3A,0.019572920181083184
DUSP1,0.01956725781125412
GTF2E2,0.01955496975353337
KIAA1324,0.019506946355128396
PIK3R3,0.019402510999364745
CENTD3,0.019374200946727843
AGR2,0.019372339165689898
HGSNAT,0.019306372467218728
GOLGA8A,0.019296217354037446
hCG_40738,0.0192904333838963
PSD3,0.019271275257571226
AP3M2,0.01926116153154278
C1orf109,0.01919334824079082
CEP192,0.019179929611756016
BAX,0.01913903114763328
NELL2,0.019088810965816334
CUGBP1,0.01906592333119562
PDE2A,0.019042914390853524
XK,0.019041391976258232
RRAGB,0.01903045767264862
GRB14,0.01899912153767134
TRAPPC6A,0.018994335883101544
ZNF643,0.018992875494573614
PRPS1,0.018957301157991612
VGLL1,0.018938003669697393
DARC,0.018934333863123494
IL2RA,0.01889389931490348
PROS1,0.01885451917202436
SLCO4A1,0.01881547922083327
IRAK1,0.018772229382752994
MACF1,0.018758372744491277
HOOK2,0.01875450941094417
SS18L1,0.018747819973186322
MAP3K2,0.018740651318028788
LRRC59,0.018739391838796922
FAM118A,0.0187323046506364
SETD6,0.01870727767652095
MMP1,0.018683149553648068
PEX6,0.01867397778950962
ID2,0.018666571662492196
SLC26A2,0.018637425418707013
DHX32,0.018633166328262347
C13orf18,0.01862002887491222
WISP1,0.01860509925227043
TSN,0.018560037678598568
TRPV1,0.018534862787272954
SEC61A2,0.01848141345890711
CCL22,0.018466505051210166
NRCAM,0.01843637444475787
PRSS16,0.01841015728251134
PDZRN4,0.018402486784252305
LOC23117,0.01838044008174219
ST18,0.01833698314992411
MTCH2,0.018286173132920924
GPR171,0.018266758329942023
RASGRP1,0.018248747413782282
HTATSF1,0.018235703766168503
CISH,0.018192059070517855
TTLL1,0.018157673609106858
ZBTB20,0.01815528439824699
MTCP1,0.018134338679978317
TRMT11,0.018130702518636174
CHMP1B,0.018124841224112887
PRKRA,0.018117324673116643
GZMK,0.01806794038917998
DPM3,0.018062539126476543
GHR,0.018051055759952705
KCNJ15,0.018035235677717247
RGS4,0.018003273828935948
KCNK1,0.017997598660774255
C19orf2,0.017993665596950387
GPHN,0.01799256781795185
SLC2A10,0.017974892849510572
SNIP1,0.017973823361763525
PRKCQ,0.0179530675858159
TFPI2,0.017928225562043737
GPX3,0.017928097054600706
LAMC2,0.01791437078787381
FUCA1,0.017905414854122805
PGAP1,0.01789494348267499
MMP3,0.017887571572552757
FHL3,0.01785987713354381
MAGEA4,0.017852694251449346
PBX2,0.017828860662824436
ARRB1,0.01778130972573397
TRIM48,0.01776526328595793
ZFAND5,0.017747323811999442
TCEAL1,0.017738876812879847
TEAD4,0.017656977795587166
CKMT2,0.01765011658442322
NPY1R,0.01764989648341339
TPST2,0.017612362089824318
DDB2,0.017538225019399067
RAPGEF5,0.01752098948668268
HYAL1,0.01750775813204845
PVRL3,0.017503304699740044
POPDC3,0.017488756234076443
LANCL2,0.01748098363917112
KIAA1305,0.01744506723562791
ZMIZ1,0.0174266597275189
DNALI1,0.017425089415066704
UGT2A1,0.017418436834587197
ZBED4,0.017407447847606745
PLAU,0.0173840495337539
TIMP1,0.017366138580703187
SOCS2,0.017348210247718338
NR4A2,0.017348021648963576
GCA,0.0173398722721393
KCNE4,0.017325105639594097
SCN3A,0.017314919337745427
TMEM185B,0.01731102879507353
ARFGEF1,0.01730914303061531
NDN,0.017289515950983627
GPR87,0.017271262370635674
ZSCAN16,0.017265980309564596
IGSF3,0.017265830754852583
ADRBK2,0.017245805263094976
SPATA6,0.017241931002823927
RAD51C,0.01722061642355827
USP6NL,0.017216636680045434
HSPA2,0.017209682017864353
SYNPO2L,0.017181333607200384
MCM10,0.01712091589689203
GAMT,0.017120850282740598
GLRX,0.017103187853904616
SLC2A9,0.01710031200928967
GTF2A1,0.017085159710528253
ITGB8,0.017084719098356745
C7orf24,0.01707953108659083
KRT14,0.017076859365640924
CCND1,0.017030090638089714
ADSL,0.017024157368876625
FNBP4,0.01701851428990049
NPY,0.017007460926289845
TR2IT1,0.017002573724551728
TSKU,0.016983182977955816
CNNM4,0.016954124753254193
PTPRE,0.016946418088283018
MORC4,0.016942488187318718
EEF1A2,0.01692253199237344
UBXD6,0.01690933757443296
PEBP1,0.016879052356954888
RND1,0.016866738970688196
ROCK2,0.01686216356760852
KDELR3,0.01683774914424513
EEF1E1,0.016831106508517883
ROGDI,0.016817012375862663
PRDM1,0.01679394158602568
ST8SIA4,0.01678011226214699
TMEM53,0.016767304433689137
ZMYND11,0.016737567700008053
PRKRIR,0.016709537385590698
MYLIP,0.016695317096178972
HMOX1,0.01668380931675024
MCM3APAS,0.016683152226718012
APBB2,0.016674548164205973
GLRX3,0.01667262735103549
RGN,0.01666783994114013
E2F6,0.016643606747404345
MARCH6,0.016634236301710584
LDOC1,0.016624681202617283
ITGA6,0.016618106151015756
BACE2,0.016592031289118448
PIP,0.01656335872730512
CSPG5,0.016540006536808385
GOLGA7,0.016510703726927048
SMTN,0.016505952076893725
ANKRD57,0.016498292843828026
ELP3,0.016497752624944427
OTUD3,0.01648859615554048
GPD2,0.01648502459645947
LEPROTL1,0.0164706608750963
MTMR9,0.016444649243742133
CCNJ,0.016428213147879407
ME3,0.016363134978483605
MTMR11,0.016359155626872048
TGFBRAP1,0.016351570979976894
TLR1,0.016323843373145706
SELE,0.016319960943680753
TSPO,0.01631384949561603
EMD,0.01630841965382656
ADAM17,0.016307078492121676
ARMC9,0.016305104953920888
HIST1H1D,0.01629737640968584
NRBP1,0.016269738185843735
FNDC4,0.01625277579816861
CTSC,0.016252013115923947
CCL20,0.016244719519690122
CCL5,0.016228514650261833
CASQ2,0.01622681535467878
ZNF248,0.01622000062425501
UXS1,0.016214801477582322
RAB15,0.01621242486521319
NPDC1,0.01621136613228747
PLA1A,0.016207302567563024
CXCL10,0.016183630791173256
DDC,0.016172200048346578
NR3C2,0.016166989272048786
KRT15,0.016155248354315015
SLC25A37,0.016144387606026208
ARHGAP29,0.016124952736335036
PDCD6,0.01611782641353914
NDUFS3,0.016107544921421107
LIF,0.016086950959406703
WASF3,0.01607964323745737
DUSP4,0.01606146014294985
MARCH2,0.016007908184288544
LILRB2,0.016004585034357102
KCNMA1,0.01599839384014779
PHF14,0.01598487292536707
ZNF518,0.01597850730645933
TGFBI,0.015977281228511452
IL1F5,0.015968152822235675
NME4,0.01596695662651066
P2RY2,0.015966199114292593
C20orf23,0.015960179062120498
GBAS,0.015946519298457865
HLA-DPB1,0.01591967267047091
SERPINH1,0.01591954988743766
CENPJ,0.015910538865807324
DPP4,0.015884167287814787
RGS1,0.015884120478357758
MAGEA10,0.015882801293936707
FAM57A,0.01586603664778155
PCDH17,0.015854631842673703
RAI16,0.015830068743119045
AGPAT5,0.01582089489457061
AKR1B1,0.015804608893977664
SDAD1,0.015781286965615957
C12orf24,0.015762975085189597
VIPR1,0.015758927245880613
DBI,0.015755755737161453
CHST12,0.015745366661857857
PREP,0.015735839115826305
UPK1A,0.015729864147757937
DKK4,0.01569926544792901
C4BPB,0.015685953325841228
CCNL2,0.01568330569940722
OGDHL,0.01567318573905952
CSPG4,0.01567260253781525
CLEC2B,0.01566083821404672
TGM2,0.015642067498676897
FAM127B,0.01563712914936839
MSTN,0.015621018758426102
RRS1,0.015619796035072655
C20orf121,0.015605005618915688
FADD,0.015599063650520703
LAT,0.015597523073344262
SLC43A1,0.015584830982593707
SMC6,0.01557761883261074
ASB7,0.015490529137491273
PLEKHB1,0.015429452611078483
DYNC1I1,0.015429312636673558
ZMAT4,0.015426967288456016
AKR1A1,0.015425435988676982
IGHD,0.015381446231728593
CCNE1,0.015368372688784033
SPINK1,0.015347958528119533
MAN1A1,0.015344217523750883
LOC339047,0.015341719395174666
TIAM1,0.015334336993405466
CHODL,0.015293030333039356
ABCC2,0.015270185672061959
CD3G,0.015251265368647675
CD52,0.015250173951807335
PCNT,0.015249229154165144
LRRC8D,0.015249052528588537
MAGEA11,0.015244846779087303
TMEM180,0.015223444829615136
S100A2,0.015221225887918226
CLDND1,0.015211378291930666
FKBP10,0.015209168311941888
NEDD4L,0.015206436942763659
DLK1,0.015175285926107373
MPDU1,0.015132645903055731
DEFA5,0.015107983342361186
SDC3,0.015083222963323718
MRPL15,0.015067008649595566
SMA4,0.015064686677381204
LMO2,0.015025239666060538
F8,0.015024973227180917
QSER1,0.015022607157452251
C11orf41,0.015005955770402004
NUP62CL,0.015004295455677132
GAB2,0.015002176502306938
LRRC31,0.01500089790824721
IER2,0.01499070181791896
KREMEN2,0.014989424419715701
DECR1,0.014985514213382602
ZDHHC11,0.014976782703354445
GNAZ,0.0149386119909073
MED21,0.014911734149374665
MRPL17,0.014891050689307876
RGL2,0.01488432951744976
TNRC6B,0.014868496019328863
THBS1,0.014862022659257575
B4GALNT1,0.014828002679585823
SFRS15,0.014819855891186102
C14orf147,0.014808610741550064
STK17B,0.014807739313705543
ST13,0.014797469710307267
FAM127A,0.014792364667163105
DOM3Z,0.014789600990180833
CAT,0.014786643613862562
BCAP31,0.014774720514922056
SH2D4A,0.014769670147712789
SPRY2,0.014768906380173093
PHKA2,0.01475527167926199
RAB26,0.014752335866563542
ACYP2,0.014748525458003455
FAM53B,0.014746340800871435
TSPAN8,0.014745708005327481
MTMR1,0.014726701775201162
ULK2,0.014702077838562672
SAT1,0.014690309851524056
WBP5,0.01466060197444624
MSRB2,0.014652492921500615
ADAM28,0.014651523279593206
EBI2,0.014644501347399275
TRIM2,0.014640404391338808
COMMD3,0.014638879930992861
TM9SF1,0.014620483387319642
MC4R,0.014615045596175161
ABLIM1,0.014607102939910285
LYZ,0.014598214578037356
MST1R,0.014594295999152964
STEAP3,0.014571224644113565
FOSB,0.014570619953549179
TMEM1,0.014550857114073671
LGR5,0.014545003751318852
METTL8,0.014526515289400879
EREG,0.01452336691431647
SCN9A,0.014519123214155924
MSRA,0.014516777178797721
IKZF5,0.014513211733910044
GPR172B,0.014466792818411596
C4orf16,0.014461551041130434
CLCA2,0.014445246794395893
IL8,0.014419399700449045
EXPH5,0.014418549040998109
PHYH,0.014417791939234318
METTL5,0.014413167695084623
IL23A,0.014407897872433503
SLC35E2,0.01440715082625654
KIAA0391,0.014369876623641156
RBX1,0.014362598996419758
ZFY,0.014352532152451218
EXT2,0.01434602180431776
IL2RB,0.014329186614036182
PDSS1,0.01432823919417254
TRAK2,0.014323862330775605
ARMC1,0.014319526129118507
G6PD,0.01431389801059458
CAPG,0.014310821648873574
IL24,0.01430326276854108
FOLH1,0.014296101203421313
CELSR2,0.014291587289717385
NDUFB4,0.014287788755817153
LXN,0.014267758661027056
TMEM158,0.014263488132205132
API5,0.014254397083784186
APPL2,0.014252972227711618
DAPK3,0.014228482308816398
TUBG2,0.014226523061339863
CD58,0.014187722698211431
LIMK2,0.014143792059035315
ChGn,0.01411765665890807
TYROBP,0.014114225923217254
CPE,0.014110837474357733
C1QB,0.014105247980367944
HRAS,0.01408081423104144
HSD11B2,0.01404840164674945
MAPK13,0.014041333367001946
KLF4,0.014017126923461038
MGST3,0.014006564841258938
COPS5,0.014006454143610873
IFI30,0.01399312766658335
ZNF193,0.013989176378974904
SCARB2,0.01397771898934495
MICALL2,0.013971627276308447
COQ3,0.013958534344636708
TMEM8,0.01394953121128842
ZDHHC24,0.013937002458059542
OPLAH,0.01392741625006102
CDKAL1,0.013921840963439576
TMEM66,0.013906339244704757
ITPR1,0.013884452397790615
SLAMF7,0.013834256341999106
GNA14,0.0138298658800401
CCNC,0.013828640306777168
SOX15,0.013822742494868638
ZNF184,0.013817454418804793
SNX16,0.013813988489532721
APOE,0.01377688972243969
CXXC4,0.013730253802690147
CSAD,0.013725277537189216
NUBPL,0.013718335133991387
CTSW,0.013710681459727843
MGAT4A,0.013703874273089644
GCDH,0.013689070816985392
BIK,0.013677741141169679
LIG4,0.013677251516852926
HEPH,0.013661108457807
NFKBIL1,0.013658403833563317
C17orf39,0.013656706542245874
CBFB,0.013652302418096484
IGFBP2,0.013639357484628424
MAP9,0.013618438101412729
GPR110,0.013610979022195232
FRMD4A,0.013610925261968857
CD86,0.01360604381020925
SEPHS1,0.013600402669112862
NUP160,0.01359752507363445
GREM1,0.013596277249813962
LFNG,0.013581021505809298
FAM64A,0.013575398770079801
SIRT5,0.01357143224667274
CSTF2T,0.013555651532460581
FADS1,0.013553257988365498
MAGEA9,0.013552656842285555
SLC10A3,0.01355157257850018
SLC38A1,0.013544977944725348
ECHDC2,0.013536848831218617
RIPK4,0.013536848257508144
POLB,0.013530741226493035
RAB36,0.013527012535946565
SRP54,0.013520343771779207
HSD17B12,0.013498669374909556
KLK1,0.013481870389589692
C21orf59,0.013479679018078545
HLA-DMA,0.013475060062803171
PNPO,0.013473269407626217
MYH10,0.013454874668367879
ANKRD1,0.01345187650313949
MERTK,0.01345038431594859
RAB11FIP1,0.013441277362897705
ANTXR1,0.013435907420031696
DIDO1,0.013434443276398315
LRP12,0.013429861912269822
LIMS1,0.013424898842141264
FMO4,0.013418553104724758
S100A14,0.013408075615655091
EGR1,0.013398809362990486
HLA-DPA1,0.013397395082843646
SLC24A3,0.013389005785096835
CPNE3,0.013372659372279319
FADS3,0.01337219881452539
TRMT1,0.013369518174602444
ITGB1BP1,0.013362600346246374
TP53I3,0.013356007058364849
CAPRIN1,0.013335331087037765
ZNF428,0.013330342477901406
ALK,0.013323980202739385
GINS2,0.013301250692826876
HYAL2,0.013299726701926272
VLDLR,0.013291641070219884
TSPYL1,0.013290715250799643
NKX2-5,0.013287123677382376
PTPN4,0.013284862609088044
MID2,0.013273808249380514
AHNAK,0.013269408640296406
ATP6V0A4,0.013269405007596114
INPP5A,0.013253785581649061
STRN3,0.013235086675658633
ARHGEF10L,0.01322096002646642
EXOC2,0.013215065353519507
FLJ21963,0.013209431108933852
STAM,0.01318782712065373
IKBKB,0.013183839719983274
AIFM1,0.013175706952594502
PARL,0.013160013696644428
LRRC51,0.013155152593680615
KRT34,0.013144925204771814
NEDD9,0.013135969107680688
LCK,0.013127615063781642
RIMS2,0.013114301211123607
MMP12,0.013104791734541616
C6orf26,0.01309267756535687
TLR4,0.013090770029940302
JOSD1,0.013084619230893284
SOX13,0.013081852878123381
FAM65A,0.013080244111212523
C4orf6,0.013066822228063525
TCTN1,0.01306178960159878
PWP2,0.013058205698805909
CHCHD7,0.013042818973832165
ZNF536,0.013040939427212564
C14orf122,0.013029853455812179
EN1,0.013024593928255572
CEP76,0.013019684966877556
SOX4,0.013019038368844946
KAL1,0.013014511009784763
CCL7,0.013010583751259469
F8A1,0.012999414491840923
IFT74,0.012996173538083546
PDGFD,0.012991091260872655
IL17RB,0.012987637792138436
POLR2D,0.012985856018885952
PSMD10,0.012984330664470994
C16orf67,0.012980698846792807
BMPR1B,0.01298014284763755
GSR,0.012960707327598162
PPP2R2A,0.012959826260613778
AGBL5,0.012954077035869198
FKBP1B,0.012941309808004788
XTP3TPA,0.012940478654874342
EFS,0.012928282489236947
PRRG2,0.012918577474179809
DCTN5,0.012912874520317042
YPEL5,0.012909320998644414
PCP4,0.012904647690644611
PBK,0.012903836086676133
CYSLTR2,0.012903271036079375
PTGS2,0.012895213370631226
DEFB1,0.012892929280939398
NGFRAP1,0.012892372776280164
ARG2,0.01289036175424274
CD36,0.012880913086209811
CHRNA9,0.012874176290170788
TLK1,0.012871750844732296
UBXD1,0.012846258825028717
CD97,0.012836915176180167
AMD1,0.012832051656594687
SFRS16,0.012827575493390697
YTHDF1,0.012826500148103274
VBP1,0.01281788349930848
HSD17B11,0.012815542384479014
CECR1,0.01281231195586037
TUSC3,0.01280061363310077
SYT1,0.012790972172157314
FAM119B,0.01278211933877222
PITRM1,0.012777005547456298
ATP6V1B1,0.012773259974284353
IVL,0.012760505518844768
ALG8,0.012744908650776312
KIAA1822L,0.012743504690392184
EMP2,0.012733677715123785
PDHX,0.012725443748394476
C6orf134,0.012702770022030296
CTGF,0.012695148577434659
ABCC3,0.012694806454134521
XDH,0.012680177825861257
LOC4951,0.012678833601301075
MRPS12,0.012674351432735159
FCER1G,0.012664905854714406
ZNF187,0.012663978125403328
NUDT3,0.01265935746975135
NIF3L1,0.012645197677643837
SNRPA1,0.012641033047973245
ELK3,0.012640593310473285
MTRR,0.012639133564160713
HAS2,0.012634549026531345
ADNP2,0.01262538048177466
SNTB1,0.012619761201545981
OLFM1,0.012614112998462802
CCR5,0.012594449676519055
CCDC53,0.012585753507385885
CD14,0.01255164680997333
SERPINE1,0.012548959103602838
CXCR4,0.0125395080728882
GLS,0.01253787410199455
TMEM126B,0.012537577658813364
RBMS1,0.012524989600305948
GLCE,0.012514993068763754
H2AFY2,0.012495931521067842
PRMT3,0.012485874775744647
ALDH3B1,0.012447275019339782
KRT4,0.012443598397619526
ENTPD4,0.012434506092323449
ARHGEF18,0.012430178899342207
PAX1,0.012424519533072073
RNASEH1,0.012423854367560792
UNC50,0.012420006357549394
TMEM177,0.012417412121192848
SF3A3,0.012415857835430727
THEM2,0.012413255583899479
CH25H,0.012400218330046406
PLAT,0.012394029019102047
ERGIC2,0.012391418935959322
DPEP1,0.012391158967609667
GGH,0.012389071757265297
EPYC,0.012384809548050539
RRAGD,0.012374280331608818
C6orf62,0.012373568656209087
CSTF1,0.012371093652260013
GALNT10,0.012356430703192598
LHFPL2,0.012355435290742133
ARFIP2,0.012337925223281298
MMP14,0.01233785911479686
TNNC2,0.012313631821661224
CA12,0.012307664966669976
NUS1,0.012296337409496937
EPN2,0.012287722672758442
ATP6V1B2,0.01228663950841925
ZFP36,0.012270205010746202
KIAA0895,0.012259400319694245
SPG21,0.01225344226002609
PALB2,0.012249566532003014
NXT1,0.012236724493167143
PRMT1,0.012228856209649915
RABL3,0.012227956393915891
SELP,0.012226807990460331
ARD1A,0.012222528784702221
CBR4,0.012214984428758227
ZNF675,0.012214912713285401
GATA2,0.01221190338552535
IDH3G,0.012210486309464336
ANKRD26,0.012204222205174598
CNOT7,0.01219777202861492
BTG1,0.01219357248043728
NRIP3,0.012185020886282658
EDAR,0.012182810464303686
RNMT,0.012178924409749997
COG7,0.012172002126127809
C2orf33,0.012170203192279632
DUSP11,0.012162516342933992
NMB,0.012161799809367047
SNX13,0.012154849796901847
LILRB4,0.012152476514175324
EMR2,0.012143713631037313
TWISTNB,0.01214008779558727
IRX5,0.01213940341826772
GMPS,0.012131262431565967
EIF5A,0.012124989127248603
LSM2,0.012120626461347622
IQGAP2,0.012108480937007664
PROCR,0.012098561516567434
TIMM13,0.012090206825971474
PVALB,0.01208957742806504
ACD,0.012080126703800632
GDI2,0.012051004562775011
DNM1L,0.012046429080091865
LAPTM5,0.01204495116191483
GNA12,0.012037569067421818
REV1,0.012031679044328766
RHBDL1,0.012030060957176528
FAT2,0.012025530041746783
TCHH,0.01200957516505739
MBD4,0.012003640747339795
PDLIM4,0.01199076462104121
PRB4,0.011985611636446606
ZDHHC4,0.011983143315094548
C5AR1,0.011982038504401337
WNT7B,0.011978676632244906
ANAPC13,0.01197734818025261
SLC38A2,0.011971391677979386
FUT8,0.011969292727731447
STMN2,0.011961073776280506
C6orf123,0.011959853491631332
SASH1,0.011957012473761422
PLAC4,0.011951576601622766
UTP11L,0.011936690191123466
CA3,0.011923887267928469
SLC25A12,0.011923842851436623
CRADD,0.01192167371860256
DYSF,0.011915578710423083
ICA1,0.011915323126969921
TBX21,0.011913439636007331
AFG3L2,0.011911354476778938
NR1H3,0.011911337627863491
SMC5,0.011890498081012734
INPP1,0.0118876580728423
STAU2,0.011882213934624611
RETSAT,0.011880158789556892
WDR23,0.011861660000562574
HSD17B8,0.011858951331422066
CRYM,0.011857410219203385
HDDC2,0.011840221077062351
LARGE,0.011836249380135245
TUBA4A,0.011834298548142962
JOSD3,0.01183034961844916
CPD,0.01182951101306756
MTMR6,0.011826668874194405
CPT1B,0.011820416750806438
C9orf61,0.011813907795546847
UBD,0.011812616153538864
SLC27A2,0.011808774916946206
FXN,0.011797507613598397
FOLR1,0.011791443705608605
SMCP,0.011784858429682573
ISL1,0.011778372218216603
CDC123,0.011778235882144326
RRAGA,0.01175642016922813
LOC130074,0.011754613241615796
DAXX,0.011752249392571539
CCT6B,0.011748393797748563
PTDSS1,0.01173145166325799
SKIL,0.011727486998032418
RFPL3,0.011721963947185115
FJX1,0.011702908753563175
