Genes,Gene_Values
RLN1,-0.004941132138169697
C1orf175,-0.0049427145083812555
ST8SIA3,-0.004943801405458309
C10orf59,-0.004944252445426191
ULK4,-0.004945278744623226
GFRA1,-0.00494590422735628
SHH,-0.00494619120870951
SH3TC2,-0.004946270700733653
MYH15,-0.004946320343637999
ZFY,-0.0049470060613077136
CNGA1,-0.004947475451794409
ATP8B3,-0.004948122186753095
GLP2R,-0.004948288934981211
ADAMTS6,-0.0049499777214261995
SLC17A3,-0.004950306059085279
SSX1,-0.004951999604734532
PRLH,-0.004952061693989212
KIAA1751,-0.004955215023849941
KCNJ10,-0.004955401201672671
NRIP2,-0.004955607868678572
ATP8A1,-0.004956004705830305
GUCY2F,-0.0049566057174831755
RRH,-0.004957217192978883
MCF2,-0.00495811579351922
ADCY8,-0.004958147603689313
HRH4,-0.004958183248432323
C14orf105,-0.004958290335893836
FAM12A,-0.004958711540267054
GREB1,-0.0049589155663953815
ZNF493,-0.004959269248156131
HIC1,-0.004960119213465073
NANOG,-0.004960259095966433
PRO0132,-0.004960627565338001
S100A5,-0.004961027505532788
SLC26A3,-0.004962157632766429
MGC5590,-0.0049627860775545785
RIT2,-0.004962817548868964
STMN2,-0.0049628949797367716
CTRL,-0.004963207766872902
CRH,-0.004963572925993728
IFNA2,-0.004963677355957956
GRAP2,-0.004964452377117473
EDG8,-0.004964471296256675
C20orf195,-0.004965415089612198
DIO1,-0.0049654371515164145
GH2,-0.004965784951015491
PSG6,-0.00496595895685724
NPY5R,-0.0049662723769469085
NTNG1,-0.004967155247208788
TRHR,-0.004967214567665549
LIN28,-0.004967419016590272
HCRT,-0.0049677100582594
CHRNA1,-0.0049689164257668925
GPR135,-0.004969563030167726
DAZL,-0.004969568090988833
REG1B,-0.004970423978754193
CMA1,-0.00497056075540822
BMP8B,-0.0049708562534576195
ZNF460,-0.004972633876520126
SLC24A5,-0.0049727697811863545
HYDIN,-0.00497356976104535
STMN3,-0.0049736132750040135
RHAG,-0.0049738232677980524
F7,-0.004974068959961226
UBQLN3,-0.004975038605427669
HOXD12,-0.004976872817265133
MYF5,-0.004976886862469782
HMGCS2,-0.004977332756432034
GRAP,-0.004978057061501231
CXorf27,-0.004978469011708991
PSG2,-0.004978930843665557
MAGEA8,-0.004979530847958023
GNRHR,-0.0049817062282418575
WRNIP1,-0.004983681766411131
CEMP1,-0.004983691615733511
MMP16,-0.004984647817269817
HRC,-0.004984880277811427
RBMXL2,-0.004985182721454186
CACNA1E,-0.004985837382858005
CSPG4LYP1,-0.004985862268356096
ZSCAN21,-0.004986774751595237
GRID2,-0.004987373640813733
PADI4,-0.0049878622295726725
PDZK1,-0.00498787598228127
C2orf55,-0.0049884047617012066
SLC45A2,-0.004988751007409872
SCRT1,-0.004988854157712748
