Genes,Gene_Values
BASP1,0.021712357980752318
FKBP11,0.021685662364769303
CADM1,0.02167581011711952
C1S,0.02165587004326268
IL2RG,0.021608778566988653
C1orf54,0.021531419980262725
FAS,0.021513093898026928
DARC,0.0214991726298233
EFEMP1,0.021473461841322948
SLAMF8,0.02146204661570568
LY6E,0.02143567750359419
C14orf139,0.021435225545334804
LTBP2,0.021424898757045722
PTPRM,0.021417152243086362
PLAU,0.021372379049811145
LHFPL2,0.02136875061641305
FOLR2,0.021345806609383063
ISG15,0.021341455417776174
ANKRD25,0.02134064724066034
COL6A3,0.021340370436938292
OLFML1,0.021322570979296872
SDC4,0.02131560559355532
SPARC,0.02131266556144688
VIM,0.021255941796709987
IFI30,0.02118804804838961
KCTD14,0.021184945575574543
BIN2,0.021180613086870748
RHOBTB2,0.021156362176990656
ECM2,0.021143925362083767
KLF7,0.021134910699934343
ADFP,0.02109631838609104
CXCL5,0.02104251430244752
GPR171,0.02102498749229773
DCN,0.020989204250905058
TSPAN4,0.02096484465761026
KCNJ8,0.020943771522490967
SLC2A3,0.02088342736132773
P2RY13,0.020814133222067956
NCF2,0.020809983189907733
MSLN,0.02079550920166046
APOC2,0.0207951747971514
SLAMF7,0.020790463045245504
PLK2,0.02078347753951813
CTA-246H3.1,0.020762490743480605
LY6D,0.020654106479133346
BANK1,0.02065240829130516
CLIC2,0.020610098158214008
MICAL2,0.020595687056041593
BGN,0.020570925492618478
TSPAN8,0.020561301510470743
CCR5,0.020548774349277668
CD86,0.02053585049055014
WFDC2,0.02052315446477169
TCIRG1,0.02051832358475435
C5AR1,0.02051059378956208
LYZ,0.0204605886053063
CD248,0.020449689805424318
ZEB2,0.020435346979497504
LILRB2,0.020432338374157154
